t_ps,x1_A,y1_A,z1_A,x2_A,y2_A,z2_A,vx1_Aps,vy1_Aps,vz1_Aps,vx2_Aps,vy2_Aps,vz2_Aps,E_kin_eV,E_pot_eV,E_total_eV
5.0000000000000000e-01,1.4721972884812502e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4721972884812502e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4431213556018259e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4431213556018259e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8574275894432555e-02,2.5403742527261619e-01,3.3261170116704875e-01
5.1000000000000001e-01,1.4913395442499189e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4913395442499189e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3717349599586612e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3717349599586612e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4770268941040979e-02,3.0809535613801525e-01,3.3286562507905626e-01
5.2000000000000002e-01,1.4996319876804236e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4996319876804236e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8329627080991404e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.8329627080991404e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0565061341658109e-03,3.3186050750231494e-01,3.3291701363648074e-01
5.3000000000000003e-01,1.4970054696661172e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4970054696661172e+00,0.0000000000000000e+00,0.0000000000000000e+00,-8.0765043761622346e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.0765043761622346e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.5869151795464563e-03,3.2431726822467388e-01,3.3290418340422034e-01
5.4000000000000004e-01,1.4834789789280993e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4834789789280993e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8905585963931195e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8905585963931195e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7051187910107026e-02,2.8573453332137144e-01,3.3278572123147848e-01
5.5000000000000004e-01,1.4591942977382550e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4591942977382550e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.9429953746844646e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9429953746844646e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1401696244102780e-01,2.1829643622102304e-01,3.3231339866205084e-01
5.6000000000000005e-01,1.4246190714344102e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4246190714344102e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.9085651628995111e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9085651628995111e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0110599687773331e-01,1.2980471281707220e-01,3.3091070969480552e-01
5.7000000000000006e-01,1.3810229944802650e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3810229944802650e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.6600907275453052e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6600907275453052e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8587689188341625e-01,4.1792952870891305e-02,3.2766984475430755e-01
5.7999999999999996e-01,1.3314172568835043e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3314172568835043e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9477585307464231e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9477585307464231e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2226066585330648e-01,2.7309249151272978e-04,3.2253375834481923e-01
5.8999999999999997e-01,1.2820678238653367e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2820678238653367e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.3821829372392438e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3821829372392438e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5279665007465829e-01,6.7782266445722744e-02,3.2057891652038106e-01
5.9999999999999998e-01,1.2437735981387195e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2437735981387195e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.6266481248190834e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6266481248190834e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0822635812601929e-02,2.4077145756626886e-01,3.3159409337887080e-01
6.0999999999999999e-01,1.2295348613689552e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2295348613689552e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8497834923032315e-02,0.0000000000000000e+00,0.0000000000000000e+00,-8.8497834923032315e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0309927217481107e-04,3.4232665149277558e-01,3.4242975076495041e-01
6.2000000000000000e-01,1.2455435548371803e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2455435548371803e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7679933073151419e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.7679933073151419e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0086032865639744e-01,2.2972479790108172e-01,3.3058512655747918e-01
6.3000000000000000e-01,1.2848947275152580e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2848947275152580e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4489363903916592e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.4489363903916592e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6055697306478093e-01,5.9841146100875361e-02,3.2039811916565630e-01
6.4000000000000001e-01,1.3345222826450134e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3345222826450134e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9502205388736655e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9502205388736655e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2258145991541493e-01,2.6866015296596058e-04,3.2285012006838087e-01
6.5000000000000002e-01,1.3838991382927313e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3838991382927313e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6242302629497143e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.6242302629497143e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8149404431567843e-01,4.6440304431548167e-02,3.2793434874722660e-01
6.6000000000000003e-01,1.4270068879040076e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4270068879040076e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8539836564355623e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.8539836564355623e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9552848928442734e-01,1.3551082146365465e-01,3.3103931074808202e-01
6.7000000000000004e-01,1.4609788114214426e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4609788114214426e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8804213335271234e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.8804213335271234e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0922004350583878e-01,2.2314101955997642e-01,3.3236106306581520e-01
6.8000000000000005e-01,1.4846153145745502e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4846153145745502e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8249959117946033e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8249959117946033e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3844396786447290e-02,2.8895491668581680e-01,3.3279931347226410e-01
6.9000000000000006e-01,1.4974787296573349e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4974787296573349e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4116203808234693e-01,0.0000000000000000e+00,0.0000000000000000e+00,-7.4116203808234693e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.2313043650310688e-03,3.2567546389480878e-01,3.3290676825983984e-01
7.0000000000000007e-01,1.4994385553361973e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4994385553361973e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.4990005843167871e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.4990005843167871e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6116782223102573e-03,3.3130453907167046e-01,3.3291621729398069e-01
7.0999999999999996e-01,1.4904807284887014e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4904807284887014e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4378365079114583e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4378365079114583e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7215061534705487e-02,3.0564341178656085e-01,3.3285847332126633e-01
7.1999999999999997e-01,1.4706818251779683e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4706818251779683e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.5073403649565322e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5073403649565322e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.2759315921458493e-02,2.4982329152457133e-01,3.3258260744602985e-01
7.2999999999999998e-01,1.4403339211895709e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4403339211895709e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.5197266956664333e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5197266956664333e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6308281219545984e-01,1.6858441098633759e-01,3.3166722318179742e-01
7.3999999999999999e-01,1.4002872912646398e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4002872912646398e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.3832377415148986e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3832377415148986e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5291836251023042e-01,7.6391479627639855e-02,3.2930984213787029e-01
7.5000000000000000e-01,1.3526691663592729e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3526691663592729e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9059131867303876e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9059131867303876e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1683271958997539e-01,7.9518488033078795e-03,3.2478456839328329e-01
7.6000000000000001e-01,1.3021690275300319e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3021690275300319e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.7512628778270338e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7512628778270338e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9717236942412706e-01,2.3149847773722837e-02,3.2032221719784992e-01
7.7000000000000002e-01,1.2576439088027322e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2576439088027322e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.5135756011604737e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5135756011604737e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6251330136004410e-01,1.6274816076611873e-01,3.2526146212616280e-01
7.8000000000000003e-01,1.2318975155068224e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2318975155068224e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1165529933804743e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1165529933804743e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6411526863348541e-02,3.2384526053082180e-01,3.4025678739417031e-01
7.9000000000000004e-01,1.2353128489351226e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2353128489351226e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7232441036650124e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7232441036650124e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9091641732837211e-02,2.9830640860028729e-01,3.3739805033312448e-01
8.0000000000000004e-01,1.2663623975801228e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2663623975801228e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8952709979740501e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.8952709979740501e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9974028365961943e-01,1.2308774765948054e-01,3.2282803131909998e-01
8.1000000000000005e-01,1.3132182688946037e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3132182688946037e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8656764846464844e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.8656764846464844e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1165691457763778e-01,9.2729680539903638e-03,3.2092988263162814e-01
8.2000000000000006e-01,1.3636759272730523e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3636759272730523e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8344366337061810e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.8344366337061810e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0766780414392120e-01,1.8284500985953054e-02,3.2595230512987428e-01
8.3000000000000007e-01,1.4099070015687272e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4099070015687272e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2126951669694517e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.2126951669694517e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3362019198722456e-01,9.6386362403640000e-02,3.3000655439086457e-01
8.3999999999999997e-01,1.4479298306124413e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4479298306124413e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3040818004467227e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.3040818004467227e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4371162135413562e-01,1.8824824595470008e-01,3.3195986730883570e-01
8.4999999999999998e-01,1.4759886375776616e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4759886375776616e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2736179046512301e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2736179046512301e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8049551758897542e-02,2.6462880119762244e-01,3.3267835295651998e-01
8.5999999999999999e-01,1.4934021887054660e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4934021887054660e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1978771116227076e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1978771116227076e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8889255501123043e-02,3.1399207281600100e-01,3.3288132831712403e-01
8.7000000000000000e-01,1.4999461798101159e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4999461798101159e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0834623555641620e-01,0.0000000000000000e+00,0.0000000000000000e+00,-1.0834623555641620e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5453183462719121e-04,3.3276370811847994e-01,3.3291823995310715e-01
8.8000000000000000e-01,1.4955691134165945e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4955691134165945e+00,0.0000000000000000e+00,0.0000000000000000e+00,-9.8212979087098007e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8212979087098007e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2697788146077978e-02,3.2019795011033719e-01,3.3289573825641516e-01
8.9000000000000001e-01,1.4803035839926966e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4803035839926966e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.0622271681988629e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0622271681988629e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5983921431601420e-02,2.7676009512659205e-01,3.3274401655819347e-01
9.0000000000000002e-01,1.4543245700526173e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4543245700526173e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.1058389554568944e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1058389554568944e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2698375732502643e-01,2.0518815466005472e-01,3.3217191198508111e-01
9.1000000000000003e-01,1.4181868048835586e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4181868048835586e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.0481887177545790e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0481887177545790e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1573062808705903e-01,1.1480861526272985e-01,3.3053924334978890e-01
9.2000000000000004e-01,1.3733607956975256e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3733607956975256e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.7460863975149525e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7460863975149525e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9652518615105128e-01,3.0409892770899474e-02,3.2693507892195073e-01
9.3000000000000005e-01,1.3232650769332595e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3232650769332595e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9259042575628191e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9259042575628191e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1942009932041460e-01,2.3303011638661220e-03,3.2175040048428072e-01
9.4000000000000006e-01,1.2748427105462692e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2748427105462692e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.1847823396048618e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1847823396048618e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3053456811139120e-01,9.0790709263045444e-02,3.2132527737443661e-01
9.5000000000000007e-01,1.2395694301411622e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2395694301411622e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2374300758805004e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2374300758805004e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5900582115468218e-02,2.6836435511456308e-01,3.3426493723003131e-01
9.5999999999999996e-01,1.2300941090286590e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2300941090286590e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5188125434289814e-01,0.0000000000000000e+00,0.0000000000000000e+00,-5.5188125434289814e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.0094203744777393e-03,3.3789091279541794e-01,3.4190033316989565e-01
9.6999999999999997e-01,1.2506070552280200e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2506070552280200e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1196946830916006e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.1196946830916006e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2811928109402795e-01,1.9992336263016555e-01,3.2804264372419351e-01
9.7999999999999998e-01,1.2924880026904908e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2924880026904908e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6026716960046015e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.6026716960046015e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7887546277324288e-01,4.1295454201723057e-02,3.2017091697496591e-01
9.8999999999999999e-01,1.3426604891481120e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3426604891481120e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9423210799573809e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.9423210799573809e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2155274381182092e-01,2.1547479169415850e-03,3.2370749172876251e-01
1.0000000000000000e+00,1.3913344242896386e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3913344242896386e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5225964639069947e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.5225964639069947e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6925636920204893e-01,5.9330644680006664e-02,3.2858701388205558e-01
